statistic,hashtag,strftime_template,n,tau,end_time,index,article_count,alexa_mean,alexa_max,alexa_sum
indegree,trayvonmartin,%m-%d-%Y,37019,1.0,2013-09-19 04:00:00 UTC,2013-09-19 04:00:00 UTC,94,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,37033,0.9991919191919192,2013-09-20 04:00:00 UTC,2013-09-20 04:00:00 UTC,95,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,37043,1.0,2013-09-21 04:00:00 UTC,2013-09-21 04:00:00 UTC,96,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37051,1.0,2013-09-22 04:00:00 UTC,2013-09-22 04:00:00 UTC,97,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37055,1.0,2013-09-23 04:00:00 UTC,2013-09-23 04:00:00 UTC,98,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37064,1.0,2013-09-24 04:00:00 UTC,2013-09-24 04:00:00 UTC,99,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37071,1.0,2013-09-25 04:00:00 UTC,2013-09-25 04:00:00 UTC,100,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37078,1.0,2013-09-26 04:00:00 UTC,2013-09-26 04:00:00 UTC,101,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37102,0.9991919191919192,2013-09-27 04:00:00 UTC,2013-09-27 04:00:00 UTC,102,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37111,1.0,2013-09-28 04:00:00 UTC,2013-09-28 04:00:00 UTC,103,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37115,1.0,2013-09-29 04:00:00 UTC,2013-09-29 04:00:00 UTC,104,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37120,1.0,2013-09-30 04:00:00 UTC,2013-09-30 04:00:00 UTC,105,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37128,1.0,2013-10-01 04:00:00 UTC,2013-10-01 04:00:00 UTC,106,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37135,1.0,2013-10-02 04:00:00 UTC,2013-10-02 04:00:00 UTC,107,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37141,1.0,2013-10-03 04:00:00 UTC,2013-10-03 04:00:00 UTC,108,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37168,0.9995959595959596,2013-10-04 04:00:00 UTC,2013-10-04 04:00:00 UTC,109,118,0.7536400233262472,0.9988901220865705,88.92952275249718
